,0,1
0,1.0,0.27600061881786436
1,2.0,0.4417512654457518
2,3.0,0.5795763459799333
3,4.0,0.6543382727790323
4,5.0,0.7189998565227984
5,6.0,0.7794724438609976
6,7.0,0.823393734343855
7,8.0,0.8623912962760278
8,9.0,0.8975399907728894
9,10.0,0.9303236320994542
10,11.0,0.954958015599164
11,12.0,0.969826046523623
12,13.0,0.9814529232820478
13,14.0,0.9918173608117827
14,15.0,0.9968268859035897
15,16.0,0.9990752032788257
16,17.0,1.0000000000000004
